Date,Price,Open,High,Low,Vol.,Change %
8-Aug-14,81.45,81.62,81.67,81.31,27.75K,-0.20%
11-Aug-14,81.53,81.47,81.55,81.47,8.32K,0.10%
12-Aug-14,81.56,81.53,81.75,81.53,15.29K,0.04%
13-Aug-14,81.66,81.58,81.73,81.42,21.24K,0.12%
14-Aug-14,81.65,81.67,81.76,81.45,18.88K,-0.01%
15-Aug-14,81.47,81.65,81.67,81.42,22.83K,-0.22%
18-Aug-14,81.63,81.5,81.66,81.43,11.65K,0.20%
19-Aug-14,81.94,81.65,81.95,81.64,24.22K,0.38%
20-Aug-14,82.28,81.94,82.33,81.93,22.18K,0.41%
21-Aug-14,82.21,82.29,82.42,82.16,17.39K,-0.09%
22-Aug-14,82.38,82.23,82.51,82.12,31.68K,0.21%
25-Aug-14,82.59,82.62,82.69,82.49,11.96K,0.25%
26-Aug-14,82.68,82.64,82.73,82.48,16.42K,0.11%
27-Aug-14,82.45,82.69,82.75,82.42,19.54K,-0.28%
28-Aug-14,82.52,82.49,82.62,82.34,19.80K,0.08%
29-Aug-14,82.78,82.5,82.79,82.44,19.82K,0.32%
1-Sep-14,82.78,82.78,82.83,82.69,6.02K,0.00%
2-Sep-14,83.01,82.78,83.06,82.78,20.30K,0.28%
3-Sep-14,82.89,83,83.08,82.86,17.19K,-0.14%
4-Sep-14,83.83,82.89,83.89,82.86,42.98K,1.13%
5-Sep-14,83.76,83.94,83.97,83.58,39.22K,-0.08%
8-Sep-14,84.24,83.89,84.38,83.82,43.30K,0.57%
9-Sep-14,84.28,84.35,84.53,84.05,43.28K,0.05%
10-Sep-14,84.29,84.12,84.44,84.06,58.23K,0.01%
11-Sep-14,84.3,84.25,84.36,84.08,33.30K,0.01%
12-Sep-14,84.24,84.3,84.42,84.09,16.34K,-0.07%
15-Sep-14,84.25,84.17,84.37,84.15,0.74K,0.01%
16-Sep-14,84.23,84.38,84.5,84,35.28K,-0.02%
17-Sep-14,84.49,84.23,84.86,84.08,66.61K,0.31%
18-Sep-14,84.43,84.86,84.9,84.34,32.28K,-0.07%
19-Sep-14,84.86,84.37,84.94,84.33,37.09K,0.51%
22-Sep-14,84.86,84.93,84.97,84.64,18.20K,0.00%
23-Sep-14,84.78,84.81,84.88,84.46,24.75K,-0.09%
24-Sep-14,85.16,84.78,85.22,84.7,30.89K,0.45%
25-Sep-14,85.3,85.2,85.61,85.17,39.06K,0.16%
26-Sep-14,85.77,85.28,85.83,85.23,24.32K,0.55%
29-Sep-14,85.72,85.81,85.93,85.59,21.88K,-0.06%
30-Sep-14,86.05,85.74,86.33,85.62,35.42K,0.38%
1-Oct-14,86.08,86.05,86.3,85.89,38.96K,0.03%
2-Oct-14,85.69,85.97,86.02,85.55,53.06K,-0.45%
3-Oct-14,86.82,85.72,86.87,85.72,55.58K,1.32%
6-Oct-14,86.04,86.8,86.84,85.73,43.43K,-0.90%
7-Oct-14,85.78,85.93,86.22,85.64,42.70K,-0.30%
8-Oct-14,85.41,85.75,86.03,85.29,51.01K,-0.43%
9-Oct-14,85.66,85.36,85.78,85.02,55.45K,0.29%
10-Oct-14,86.03,85.66,86.11,85.52,28.19K,0.43%
13-Oct-14,85.73,85.9,85.94,85.2,21.54K,-0.35%
14-Oct-14,85.94,85.42,86,85.39,29.92K,0.24%
15-Oct-14,85.24,86.03,86.13,84.53,116.40K,-0.81%
16-Oct-14,85.04,85,85.53,84.83,59.86K,-0.23%
17-Oct-14,85.21,85.03,85.36,84.86,26.57K,0.20%
20-Oct-14,85.04,85.33,85.47,84.99,17.65K,-0.20%
21-Oct-14,85.4,85.13,85.46,84.8,32.41K,0.42%
22-Oct-14,85.85,85.47,85.89,85.33,34.25K,0.53%
23-Oct-14,85.95,85.87,86.05,85.75,20.05K,0.12%
24-Oct-14,85.82,85.92,86.02,85.61,25.21K,-0.15%
27-Oct-14,85.56,85.8,85.8,85.47,22.24K,-0.30%
28-Oct-14,85.47,85.61,85.75,85.29,28.26K,-0.11%
29-Oct-14,86.04,85.44,86.13,85.25,35.65K,0.67%
30-Oct-14,86.23,86.09,86.58,86.08,35.21K,0.22%
31-Oct-14,87.02,86.25,87.25,86.23,64.77K,0.92%
3-Nov-14,87.41,87.13,87.54,87.12,40.07K,0.45%
