Date,Price,Open,High,Low,Vol.,Change %
26-Nov-15,4696.88,4679.5,4702.88,4678.5,-,0.42%
25-Nov-15,4677.25,4665,4684.5,4659.5,119.71K,0.24%
24-Nov-15,4666,4673.75,4684.5,4620,230.13K,-0.21%
23-Nov-15,4675.75,4689.5,4706.75,4653.75,163.32K,-0.29%
20-Nov-15,4689.5,4656.75,4691.5,4652.25,177.13K,0.63%
19-Nov-15,4660,4649.75,4677,4646.75,217.27K,0.16%
18-Nov-15,4652.5,4570.25,4656.75,4556.25,242.82K,1.82%
17-Nov-15,4569.5,4560.75,4597.75,4552,269.68K,0.21%
16-Nov-15,4559.75,4478.25,4565.5,4455,282.19K,1.28%
13-Nov-15,4502,4583.75,4590.5,4485.75,344.23K,-1.82%
12-Nov-15,4585.25,4631.25,4653.25,4581.25,268.16K,-1.00%
11-Nov-15,4631.75,4640.25,4674.75,4625.25,221.70K,-0.24%
10-Nov-15,4643,4650,4662.25,4612.5,241.86K,-0.21%
9-Nov-15,4652.75,4701.25,4712.75,4622,256.94K,-1.07%
6-Nov-15,4703,4700.75,4708.75,4658.75,276.68K,0.17%
5-Nov-15,4695.25,4708.25,4727.5,4673.75,246.17K,-0.30%
4-Nov-15,4709.5,4711.75,4729.75,4691.25,231.00K,-0.05%
3-Nov-15,4712,4688.25,4727.5,4677,186.76K,0.38%
2-Nov-15,4694,4644.5,4699.5,4625,162.66K,1.09%
30-Oct-15,4643.25,4666,4690.25,4636,211.24K,-0.40%
29-Oct-15,4661.75,4664.25,4670.25,4642.75,184.53K,-0.26%
28-Oct-15,4673.75,4635.25,4678.25,4600.5,306.88K,0.90%
27-Oct-15,4632.25,4619.75,4651.75,4601.25,217.94K,0.35%
26-Oct-15,4616.25,4614,4630,4592.75,184.13K,0.10%
23-Oct-15,4611.5,4562.25,4637.5,4562,361.59K,1.29%
22-Oct-15,4552.75,4406.75,4565.5,4402,348.49K,3.49%
21-Oct-15,4399.25,4422.75,4456.25,4394.75,289.77K,-0.58%
20-Oct-15,4424.75,4451.5,4456,4414,200.21K,-0.67%
19-Oct-15,4454.5,4434.5,4455.5,4411,202.41K,0.45%
16-Oct-15,4434.75,4409.75,4439,4396,207.25K,0.52%
15-Oct-15,4411.75,4335.25,4412,4332.5,275.99K,1.97%
14-Oct-15,4326.5,4334.25,4365.25,4317.5,284.81K,-0.34%
13-Oct-15,4341.25,4377,4390.75,4338.5,232.73K,-0.77%
12-Oct-15,4375,4355,4381.5,4346.25,132.68K,0.36%
9-Oct-15,4359.5,4338,4369.25,4324.5,208.83K,0.34%
8-Oct-15,4344.75,4324,4348.25,4265,317.02K,0.49%
7-Oct-15,4323.75,4275,4333.75,4268,329.99K,0.78%
6-Oct-15,4290.25,4307.75,4322,4263.5,264.37K,-0.49%
5-Oct-15,4311.25,4257.75,4329.75,4250.5,242.31K,1.17%
2-Oct-15,4261.25,4188.25,4263.75,4111.5,404.89K,1.76%
1-Oct-15,4187.5,4154,4225.75,4116.25,367.79K,0.59%
30-Sep-15,4163,4078.75,4169,4066,347.07K,2.17%
29-Sep-15,4074.75,4106.25,4144.25,4040.75,427.26K,-0.49%
28-Sep-15,4094.75,4202.5,4239,4079.5,360.68K,-2.82%
25-Sep-15,4213.5,4232,4315.75,4185.5,344.91K,-0.77%
24-Sep-15,4246,4268.5,4278.75,4185.25,355.07K,-0.39%
23-Sep-15,4262.75,4264.25,4292.75,4221.5,238.55K,-0.11%
22-Sep-15,4267.25,4342,4345,4220.5,320.03K,-1.70%
21-Sep-15,4341.25,4324.75,4361.5,4286.5,254.50K,0.23%
18-Sep-15,4331.15,4381.5,4392.75,4313,3.67K,-1.12%
17-Sep-15,4380.25,4385.75,4451.5,4368,46.68K,-0.26%
16-Sep-15,4391.5,4362.5,4393,4345.5,62.01K,0.70%
15-Sep-15,4361,4311.5,4373.5,4290.75,83.37K,1.18%
14-Sep-15,4310,4325.25,4357,4292.25,87.55K,-0.35%
11-Sep-15,4325.25,4294.75,4330,4259.5,127.47K,0.70%
10-Sep-15,4295,4259,4327.25,4226.5,410.49K,0.94%
9-Sep-15,4255,4300.5,4369.5,4240.25,354.13K,-1.01%
8-Sep-15,4298.5,4181.75,4305.5,4180,293.91K,1.67%
7-Sep-15,4227.7,4209,4243,4196.38,-,0.45%
6-Sep-15,4208.9,4181.25,4213.7,4181.2,-,0.36%
4-Sep-15,4194,4231.75,4237.5,4155,354.12K,-0.84%
3-Sep-15,4229.5,4260.25,4304.25,4219.75,332.57K,-0.72%
2-Sep-15,4260,4150.75,4263.75,4136,340.63K,2.45%
1-Sep-15,4158.25,4266,4268,4118.25,481.01K,-2.66%
31-Aug-15,4271.75,4324,4330.25,4258.5,303.20K,-1.41%
28-Aug-15,4333,4327,4340.75,4281.75,322.07K,0.12%
27-Aug-15,4328,4222.75,4332.75,4205.25,475.38K,2.69%
26-Aug-15,4214.5,4036.75,4229.5,3958.75,637.93K,4.62%
25-Aug-15,4028.5,3998,4204.25,3997.75,630.06K,0.63%
24-Aug-15,4003.25,4183.75,4196.25,3908.25,746.53K,-4.70%
21-Aug-15,4200.75,4367.75,4368.25,4189,614.57K,-3.79%
20-Aug-15,4366.25,4502.25,4513,4360,449.73K,-3.05%
19-Aug-15,4503.75,4543,4552.25,4483.25,331.47K,-0.89%
18-Aug-15,4544,4562.5,4573.5,4533.75,164.76K,-0.45%
17-Aug-15,4564.75,4532.5,4567.75,4503.25,191.98K,0.73%
14-Aug-15,4531.75,4514.5,4534,4499,167.71K,0.32%
13-Aug-15,4517.25,4529.75,4557,4508.75,234.83K,-0.36%
12-Aug-15,4533.5,4512.75,4535.5,4431.25,358.45K,0.50%
11-Aug-15,4510.75,4582.5,4584.75,4485.5,301.82K,-1.21%
10-Aug-15,4566,4514,4580,4512.75,199.35K,1.04%
7-Aug-15,4519,4527.25,4533.75,4480.5,249.23K,-0.13%
6-Aug-15,4524.75,4591.75,4608.75,4502.75,272.06K,-1.50%
5-Aug-15,4593.5,4551.5,4629,4551,247.80K,0.92%
4-Aug-15,4551.75,4570.5,4581.25,4543.5,253.01K,-0.46%
3-Aug-15,4573,4583.25,4599.25,4540.5,251.56K,-0.26%
31-Jul-15,4585,4589.25,4608.75,4576.25,214.68K,-0.22%
30-Jul-15,4595.25,4562.75,4598.75,4530.75,226.29K,0.66%
29-Jul-15,4565,4558,4579.5,4544,222.56K,0.20%
28-Jul-15,4556,4521.25,4561.25,4497,280.67K,0.74%
27-Jul-15,4522.5,4562.25,4568.25,4503.5,293.74K,-0.86%
24-Jul-15,4561.75,4633.5,4638.75,4544.5,236.18K,-1.26%
23-Jul-15,4620,4621.75,4634.75,4584.25,211.22K,0.06%
22-Jul-15,4617,4618,4636.5,4588.75,235.34K,-1.06%
21-Jul-15,4666.5,4671.25,4683,4611.5,226.22K,-0.10%
20-Jul-15,4671.25,4649,4686,4646.5,169.78K,0.46%
17-Jul-15,4650,4609.75,4654,4607.25,187.93K,1.14%
16-Jul-15,4597.75,4534.5,4612.5,4531,192.22K,1.35%
15-Jul-15,4536.5,4519.25,4539.5,4509.25,187.31K,0.42%
14-Jul-15,4517.5,4487.25,4529.75,4484.5,156.25K,0.66%
13-Jul-15,4488,4384,4491.75,4372.5,209.77K,1.81%
10-Jul-15,4408.25,4345.75,4426.5,4345.75,236.77K,1.58%
9-Jul-15,4339.5,4347.75,4408,4331.75,260.17K,-0.16%
8-Jul-15,4346.5,4422.5,4422.5,4336.5,335.13K,-1.71%
7-Jul-15,4422.25,4429.5,4448,4334.5,384.24K,-0.01%
6-Jul-15,4422.75,4366,4437.25,4344,285.74K,0.13%
3-Jul-15,4416.9,4427,4435.8,4412.1,-,-0.27%
2-Jul-15,4428.75,4423.75,4441.5,4408.25,155.24K,0.15%
1-Jul-15,4422,4392.75,4441.75,4392,191.16K,0.72%
30-Jun-15,4390.25,4386.25,4412.25,4372,304.51K,0.28%
29-Jun-15,4378,4429.75,4451.5,4368.25,334.97K,-2.29%
26-Jun-15,4480.5,4506.5,4517,4459.75,226.37K,-0.64%
25-Jun-15,4509.25,4520.25,4547.5,4500,175.33K,-0.14%
24-Jun-15,4515.75,4543.5,4555.25,4514.5,165.45K,-0.56%
23-Jun-15,4541.25,4538.75,4548.75,4522.75,116.97K,0.19%
22-Jun-15,4532.75,4512.5,4552.25,4512.25,157.04K,-0.02%
