Date,Price,Open,High,Low,Vol.,Change %
2-Dec-15,106.07,107,107.92,105.79,24.43M,-0.98%
1-Dec-15,107.12,104.83,107.15,104.5,22.78M,2.76%
30-Nov-15,104.24,105.84,106.1,103.75,20.38M,-1.15%
27-Nov-15,105.45,105.78,105.96,104.86,5.91M,0.04%
25-Nov-15,105.41,106.33,106.6,105.1,15.15M,-0.31%
24-Nov-15,105.74,106,106.49,104.39,23.58M,-1.13%
23-Nov-15,106.95,107.19,107.47,106.08,19.90M,-0.34%
20-Nov-15,107.32,106.84,107.87,106.62,22.13M,1.00%
19-Nov-15,106.26,107.36,107.73,105.95,25.52M,-1.40%
18-Nov-15,107.77,105.8,107.88,105.39,23.84M,2.51%
17-Nov-15,105.13,104.62,106.2,104.14,26.81M,1.05%
16-Nov-15,104.04,103.32,104.17,100.47,49.31M,0.09%
13-Nov-15,103.95,107.71,108.25,103.83,30.28M,-3.77%
12-Nov-15,108.02,108.48,109.39,108,20.92M,-0.91%
11-Nov-15,109.01,108.27,109.87,107.11,25.06M,1.02%
10-Nov-15,107.91,105.96,108.15,105.24,25.03M,1.33%
9-Nov-15,106.49,107,108.25,105.86,26.38M,-0.56%
6-Nov-15,107.09,108.04,108.74,105.91,35.08M,-1.54%
5-Nov-15,108.76,108.8,110.65,107.95,63.23M,4.64%
4-Nov-15,103.94,103.19,104.14,102.48,43.47M,1.33%
3-Nov-15,102.58,103.22,103.65,102.4,21.24M,-0.71%
2-Nov-15,103.31,102.46,103.47,101.18,24.00M,1.31%
30-Oct-15,101.97,104.51,104.72,101.65,33.49M,-2.77%
29-Oct-15,104.88,103.96,105.12,103.52,20.32M,0.65%
28-Oct-15,104.2,103.9,104.48,102.92,24.08M,0.48%
27-Oct-15,103.7,102.94,104.1,102.4,23.80M,-0.07%
26-Oct-15,103.77,102.2,103.81,101.55,25.96M,1.55%
23-Oct-15,102.19,101.91,102.85,100.16,42.81M,2.53%
22-Oct-15,99.67,97.79,99.73,97.55,26.39M,2.64%
21-Oct-15,97.11,97.37,98.18,96.47,22.00M,0.11%
20-Oct-15,97,98.73,99.59,96.56,30.88M,-1.49%
19-Oct-15,98.47,97.18,98.57,96.92,23.73M,0.95%
16-Oct-15,97.54,96.18,97.59,95.35,25.41M,1.65%
15-Oct-15,95.96,94.99,96.3,94.9,27.56M,2.01%
14-Oct-15,94.07,94.08,95.2,93.61,19.25M,-0.05%
13-Oct-15,94.12,93.66,95.37,93.55,19.48M,-0.15%
12-Oct-15,94.26,93.32,94.6,92.67,18.45M,1.09%
9-Oct-15,93.24,92.9,93.74,92.24,20.01M,0.83%
8-Oct-15,92.47,91.89,93.22,90.47,27.29M,0.08%
7-Oct-15,92.4,93.11,93.66,91.37,24.13M,-0.43%
6-Oct-15,92.8,94.08,94.17,92.34,22.49M,-1.29%
5-Oct-15,94.01,92.94,94.27,92.66,27.29M,2.11%
2-Oct-15,92.07,88.9,92.2,88.37,37.88M,1.23%
1-Oct-15,90.95,90.05,90.95,88.36,29.28M,1.17%
30-Sep-15,89.9,88.44,90.02,88.01,36.17M,3.73%
29-Sep-15,86.67,89.1,90.06,85.72,42.28M,-2.85%
28-Sep-15,89.21,92.08,92.29,88.18,41.20M,-3.84%
25-Sep-15,92.77,95.79,95.85,92.06,28.96M,-1.74%
24-Sep-15,94.41,93.06,94.77,92.24,29.11M,0.47%
23-Sep-15,93.97,93.4,94.32,92.8,21.70M,1.09%
22-Sep-15,92.96,93.77,94.68,91.92,36.89M,-2.71%
21-Sep-15,95.55,94.62,96.49,94.52,28.79M,1.22%
18-Sep-15,94.4,93.2,95.19,93.05,62.30M,0.06%
17-Sep-15,94.34,93.37,95.51,92.9,27.84M,0.95%
16-Sep-15,93.45,92.9,93.6,92.63,16.32M,0.59%
15-Sep-15,92.9,92.37,93.25,91.79,18.86M,0.64%
14-Sep-15,92.31,92.31,92.62,91.6,20.13M,0.28%
11-Sep-15,92.05,91.68,92.08,91.13,21.19M,0.08%
10-Sep-15,91.98,90.07,92.06,89.63,26.44M,1.70%
9-Sep-15,90.44,90.78,91.98,90.17,32.55M,1.02%
8-Sep-15,89.53,89.69,90.24,88.83,27.01M,1.44%
4-Sep-15,88.26,87.2,88.39,86.7,27.33M,0.12%
3-Sep-15,88.15,89.76,89.82,87.73,27.05M,-1.94%
2-Sep-15,89.89,88.81,89.89,87.63,27.19M,3.05%
1-Sep-15,87.23,86.85,89.39,86.5,36.10M,-2.46%
31-Aug-15,89.43,90.6,91.05,88.89,32.85M,-1.74%
28-Aug-15,91.01,89.88,91.48,89.79,33.22M,1.43%
27-Aug-15,89.73,89.1,90.06,87.19,42.43M,2.91%
26-Aug-15,87.19,85.95,87.46,83.26,45.12M,5.05%
25-Aug-15,83,86.95,87.67,83,52.02M,1.11%
24-Aug-15,82.09,77.03,87.14,72,83.71M,-4.61%
21-Aug-15,86.06,87.52,89.18,85.61,62.78M,-4.97%
20-Aug-15,90.56,93.54,94.77,90.46,44.60M,-4.98%
19-Aug-15,95.31,94.63,96.1,94.16,23.25M,0.15%
18-Aug-15,95.17,94.08,95.85,94.04,22.28M,1.32%
17-Aug-15,93.93,94.42,94.46,93.39,18.31M,-0.52%
14-Aug-15,94.42,93.54,94.72,93.21,15.93M,1.06%
13-Aug-15,93.43,94.05,94.73,93.35,17.45M,-0.81%
12-Aug-15,94.19,92.7,94.44,91.19,27.12M,0.61%
11-Aug-15,93.62,93.73,94.76,92.9,22.49M,-0.56%
10-Aug-15,94.15,95.68,95.9,93.63,21.62M,-0.16%
7-Aug-15,94.3,95.38,95.4,93.61,23.20M,-0.86%
6-Aug-15,95.12,97.18,98.74,94.42,42.27M,-1.37%
5-Aug-15,96.44,95.25,97.09,95.18,29.81M,2.53%
4-Aug-15,94.06,93.79,94.73,93.33,20.14M,-0.08%
3-Aug-15,94.14,93.53,95.08,92.8,29.34M,0.14%
31-Jul-15,94.01,94.95,96.33,93.95,46.51M,-1.26%
30-Jul-15,95.21,94.91,95.81,91.8,86.21M,-1.84%
29-Jul-15,96.99,96.32,97.28,94.74,64.65M,1.78%
28-Jul-15,95.29,94.84,95.56,93.31,35.24M,1.19%
27-Jul-15,94.17,96.58,96.61,93.83,38.59M,-2.87%
24-Jul-15,96.95,97.35,97.76,95.88,33.44M,1.58%
23-Jul-15,95.44,96.96,97.45,94.81,29.42M,-1.65%
22-Jul-15,97.04,96.74,97.58,95.92,28.30M,-1.37%
21-Jul-15,98.39,98.95,99.24,97.14,39.45M,0.49%
20-Jul-15,97.91,95.85,98.6,95.36,54.86M,3.10%
17-Jul-15,94.97,92.55,95.39,92.54,54.00M,4.53%
16-Jul-15,90.85,90.28,90.86,89.77,21.80M,1.21%
15-Jul-15,89.76,90,90.99,89.42,30.89M,0.09%
14-Jul-15,89.68,90.46,90.8,89.65,26.63M,-0.47%
13-Jul-15,90.1,88.66,90.22,88.42,29.98M,2.44%
10-Jul-15,87.95,87.35,88.22,86.77,23.25M,2.41%
