Date,Price,Open,High,Low,Vol.,Change %
22-Sep-15,538.4,539.71,543.55,532.66,3.84M,-1.82%
21-Sep-15,548.39,544.33,549.78,539.59,3.28M,1.50%
18-Sep-15,540.26,534.62,546.24,531.35,6.16M,0.26%
17-Sep-15,538.87,526.98,546.97,526.57,4.17M,2.18%
16-Sep-15,527.39,521.98,528.3,518.52,2.25M,0.96%
15-Sep-15,522.37,523.25,527.92,517.2,2.87M,0.19%
14-Sep-15,521.38,529.44,532.45,518.58,3.13M,-1.52%
11-Sep-15,529.44,521.07,529.44,520.61,3.23M,1.38%
10-Sep-15,522.24,515.15,526.13,514.78,2.58M,1.04%
9-Sep-15,516.89,524,529.95,515.06,4.37M,-0.13%
8-Sep-15,517.54,508.69,518.35,508.51,3.81M,3.72%
4-Sep-15,499,497.65,502.85,495.64,2.69M,-1.13%
3-Sep-15,504.72,514.5,515.84,502.57,3.15M,-1.14%
2-Sep-15,510.55,505.09,510.86,497.72,3.71M,2.82%
1-Sep-15,496.54,499.14,510,493.43,3.86M,-3.19%
31-Aug-15,512.89,516.44,519.41,509.07,3.00M,-0.99%
28-Aug-15,518.01,517.5,521.5,513.04,2.75M,-0.07%
27-Aug-15,518.37,513.71,522.69,507.26,6.11M,3.51%
26-Aug-15,500.77,484.02,503.72,478.76,6.36M,7.38%
25-Aug-15,466.37,487.49,489.44,466.25,5.68M,0.65%
24-Aug-15,463.37,463.58,489.76,451,10.10M,-6.29%
21-Aug-15,494.47,507.36,512.33,494.47,6.71M,-4.13%
20-Aug-15,515.78,530.39,533.25,515.77,4.41M,-3.22%
19-Aug-15,532.92,533.74,537.25,529,2.32M,-0.39%
18-Aug-15,535.02,535.04,539.49,533,2.07M,-0.04%
17-Aug-15,535.22,531.29,538.74,527.12,2.58M,0.70%
14-Aug-15,531.52,528.25,534.11,528.25,1.99M,0.35%
13-Aug-15,529.66,527.37,534.66,525.48,2.90M,0.71%
12-Aug-15,525.91,523.75,527.5,513.06,4.01M,-0.29%
11-Aug-15,527.46,523.65,528.98,522,2.68M,0.66%
10-Aug-15,524,528.52,532.28,523,2.62M,0.26%
7-Aug-15,522.62,529.16,529.46,518.21,3.97M,-1.29%
6-Aug-15,529.46,539.3,542.74,527.52,3.82M,-1.41%
5-Aug-15,537.01,538.8,539.14,534.12,2.89M,0.96%
4-Aug-15,531.9,529.69,536.95,529.16,2.93M,-0.59%
3-Aug-15,535.03,537.45,540.44,529.36,3.01M,-0.21%
31-Jul-15,536.15,539.09,542.84,534.52,3.03M,-0.11%
30-Jul-15,536.76,527.65,539.2,524.29,3.74M,1.47%
29-Jul-15,529,530.92,532.97,525.02,3.75M,0.56%
28-Jul-15,526.03,536,536.39,523.12,5.27M,-1.01%
27-Jul-15,531.41,527.75,544.95,526.6,7.49M,0.38%
24-Jul-15,529.42,578.99,580.57,529.35,21.91M,9.80%
23-Jul-15,482.18,491.66,491.66,475.7,9.37M,-1.25%
22-Jul-15,488.27,485.99,492.5,484.9,3.11M,0.06%
21-Jul-15,488,487.9,488.88,482.55,3.18M,-0.02%
20-Jul-15,488.1,492.57,493.2,485.4,4.75M,1.05%
17-Jul-15,483.01,477.7,485.42,477.25,4.93M,1.58%
16-Jul-15,475.48,465.5,475.88,464.8,4.10M,3.10%
15-Jul-15,461.19,463.04,464.7,460.2,2.99M,-0.94%
14-Jul-15,465.57,462.32,469.6,458.16,4.74M,2.20%
13-Jul-15,455.57,448.29,457.87,447.54,3.96M,2.72%
10-Jul-15,443.51,440.49,444.72,439,2.40M,2.10%
9-Jul-15,434.39,434.9,438.72,434.15,2.27M,1.09%
8-Jul-15,429.7,434.35,435.99,428.83,2.38M,-1.61%
7-Jul-15,436.72,435.68,437.73,425.57,3.45M,0.16%
6-Jul-15,436.04,435.23,439.73,433.52,1.90M,-0.38%
2-Jul-15,437.71,437,438.2,433.48,1.34M,0.07%
1-Jul-15,437.39,439.35,440,435.58,1.99M,0.76%
30-Jun-15,434.09,434.2,435.57,430.46,2.60M,0.98%
29-Jun-15,429.86,434.98,437,429,2.75M,-1.88%
26-Jun-15,438.1,441.76,443.49,435.06,2.62M,-0.45%
25-Jun-15,440.1,438.07,443.47,436.39,2.24M,-0.17%
24-Jun-15,440.84,444.97,446.47,440.23,2.62M,-1.15%
23-Jun-15,445.99,435.59,447.04,433.69,3.25M,2.22%
22-Jun-15,436.29,437,439.24,434.18,1.82M,0.31%
19-Jun-15,434.92,440.26,444.99,433.24,4.50M,-1.02%
18-Jun-15,439.39,430.3,439.73,429.4,3.38M,2.71%
17-Jun-15,427.81,428.36,431.35,424.75,2.19M,0.13%
16-Jun-15,427.26,424.15,427.97,422.67,2.30M,0.85%
15-Jun-15,423.67,427.66,428.05,422.64,2.05M,-1.45%
12-Jun-15,429.92,431.25,432.36,428.26,2.05M,-0.70%
11-Jun-15,432.97,432.29,438.89,431.47,2.92M,0.51%
10-Jun-15,430.77,426.46,432.2,425.66,2.17M,1.24%
9-Jun-15,425.48,422.96,427.49,419.14,2.29M,0.47%
8-Jun-15,423.5,425.62,426.8,421.43,2.17M,-0.81%
5-Jun-15,426.95,429.66,430.8,426.5,1.91M,-0.89%
4-Jun-15,430.78,434.4,436.75,429.26,2.51M,-1.33%
3-Jun-15,436.59,434.4,438.39,432.75,2.73M,1.30%
2-Jun-15,430.99,430.07,433.23,426.25,1.67M,0.02%
1-Jun-15,430.92,430.4,433.16,426.2,2.25M,0.39%
29-May-15,429.23,427.23,432.5,427.23,3.02M,0.62%
28-May-15,426.57,429.71,431.35,425.47,1.91M,-1.12%
27-May-15,431.42,427.45,431.85,425.01,2.23M,1.40%
26-May-15,425.47,426.2,427,422,2.24M,-0.51%
22-May-15,427.63,431.55,432.44,427.61,2.02M,-0.93%
21-May-15,431.63,428,436.9,428,4.12M,1.83%
20-May-15,423.86,420.6,427.1,418.36,2.20M,0.51%
19-May-15,421.71,424.87,428.24,420.63,2.47M,-0.83%
18-May-15,425.24,426,427.27,421.46,2.39M,-0.18%
15-May-15,426,428,430.4,424.3,4.24M,-1.45%
14-May-15,432.28,429.45,433,427.01,1.89M,1.27%
13-May-15,426.87,429.98,433.53,425.8,2.00M,-0.96%
12-May-15,431.02,431.08,433.25,426.71,1.95M,-0.42%
11-May-15,432.85,432.51,439,431.37,2.39M,-0.19%
8-May-15,433.69,430.75,435.2,430.17,2.91M,1.60%
7-May-15,426.88,424.15,428.5,422.85,2.77M,1.86%
6-May-15,419.1,421.43,422.72,414.55,2.55M,-0.50%
5-May-15,421.19,422.85,427.51,421.02,2.86M,-0.44%
4-May-15,423.04,424.8,429.77,422.42,2.27M,0.04%
1-May-15,422.87,423.82,425.64,416,3.57M,0.26%
30-Apr-15,421.78,427.11,431.75,419.24,3.65M,-1.77%
29-Apr-15,429.37,426.75,434.24,426.03,3.62M,0.01%
28-Apr-15,429.31,438.51,439,428.04,4.14M,-2.11%
27-Apr-15,438.56,443.86,446.99,437.41,5.43M,-1.47%
24-Apr-15,445.1,439,452.65,439,17.18M,14.13%
23-Apr-15,389.99,390.21,391.88,386.15,7.98M,0.05%
22-Apr-15,389.8,391.91,394.28,388,3.47M,-0.35%
21-Apr-15,391.18,391.31,394.6,386.8,4.64M,0.43%
20-Apr-15,389.51,378.55,391.94,377,5.02M,3.71%
17-Apr-15,375.56,382.63,383.56,374.4,3.84M,-2.71%
16-Apr-15,386.04,383.69,387.45,383.55,2.08M,0.68%
15-Apr-15,383.45,384.65,385.78,381.64,1.93M,-0.43%
14-Apr-15,385.11,383.51,387.81,381.21,2.58M,0.72%
13-Apr-15,382.36,383.53,385.28,380.14,1.89M,-0.08%
10-Apr-15,382.65,384.31,387.12,381.32,2.57M,-0.23%
9-Apr-15,383.54,380.66,384.42,378.8,2.39M,0.61%
8-Apr-15,381.2,374.66,381.58,374.65,2.64M,1.81%
7-Apr-15,374.41,376.15,379.31,374.03,1.95M,-0.70%
6-Apr-15,377.04,370.1,380.2,369.36,3.05M,1.29%
2-Apr-15,372.25,370.5,373.28,369,1.88M,0.54%
1-Apr-15,370.25,372.1,373.16,368.34,2.46M,-0.50%
31-Mar-15,372.1,373.24,377.7,371.51,2.51M,-0.66%
30-Mar-15,374.59,371.87,376.12,371.55,1.82M,1.09%
27-Mar-15,370.56,367.11,373.17,366.57,2.61M,0.87%
26-Mar-15,367.35,369.59,371.4,365.65,2.93M,-0.97%
25-Mar-15,370.96,375.17,380.5,370.29,3.43M,-0.84%
24-Mar-15,374.09,373.99,375.24,372.27,2.23M,-0.27%
23-Mar-15,375.11,378.07,381.77,374.94,2.24M,-0.89%
20-Mar-15,378.49,376.29,379.37,375.92,3.76M,1.41%
19-Mar-15,373.24,373.87,377.11,372.19,1.92M,-0.50%
18-Mar-15,375.13,369.97,375.99,366.7,2.65M,0.86%
17-Mar-15,371.92,371.11,374.5,369.64,2.04M,-0.38%
16-Mar-15,373.35,370.38,373.94,366.72,2.35M,0.75%
13-Mar-15,370.58,371.52,373.99,366.68,2.61M,-0.98%
12-Mar-15,374.24,368.82,375.5,367.52,2.81M,2.15%
11-Mar-15,366.37,370.61,373.35,366.26,2.50M,-0.85%
10-Mar-15,369.51,377.45,377.77,369.18,3.12M,-2.39%
9-Mar-15,378.56,378.4,379.33,375.28,2.31M,-0.40%
6-Mar-15,380.09,385.52,387,378.88,2.63M,-2.00%
5-Mar-15,387.83,385.61,388.42,383.89,2.69M,1.34%
4-Mar-15,382.72,385.71,387.9,382.19,2.26M,-0.49%
3-Mar-15,384.61,383.95,386.1,381.6,1.95M,-0.27%
2-Mar-15,385.65,380.85,385.9,379.48,2.14M,1.44%
27-Feb-15,380.16,384,385.99,379.79,2.53M,-1.21%
26-Feb-15,384.8,384.07,389.37,383.28,2.69M,-0.15%
25-Feb-15,385.37,377.27,387.85,376.54,3.17M,1.79%
24-Feb-15,378.59,378.65,380.48,376.16,1.92M,-0.41%
23-Feb-15,380.14,383.44,384.54,378,2.18M,-0.92%
20-Feb-15,383.66,378.62,383.7,375.84,3.26M,1.23%
19-Feb-15,379,373.49,381.88,373.43,2.95M,1.51%
18-Feb-15,373.37,373.78,376.74,372.85,2.65M,-0.55%
17-Feb-15,375.43,377.72,379.99,372.67,3.67M,-1.68%
13-Feb-15,381.83,378.41,383,377.01,3.48M,1.24%
12-Feb-15,377.17,375.1,378.51,373.15,2.79M,0.54%
11-Feb-15,375.14,371.23,377.1,371.1,2.79M,0.57%
10-Feb-15,373,371.19,374.3,368.51,2.29M,0.66%
9-Feb-15,370.56,371,374.41,367.2,2.72M,-0.99%
6-Feb-15,374.28,374.87,375.99,371.01,3.89M,0.10%
5-Feb-15,373.89,366,378.8,365.9,7.25M,2.51%
4-Feb-15,364.75,358.38,367.5,358.23,4.17M,0.33%
3-Feb-15,363.55,360.29,367.82,360.21,6.21M,-0.25%
2-Feb-15,364.47,350.05,365,350.01,10.23M,2.80%
30-Jan-15,354.53,346.32,359.5,340.74,23.86M,13.71%
29-Jan-15,311.78,304.73,312.8,299.33,8.66M,2.59%
28-Jan-15,303.91,309.81,311.51,303.8,3.06M,-0.93%
27-Jan-15,306.75,306.3,310.24,302.62,2.92M,-0.94%
26-Jan-15,309.66,311.82,313,307.52,3.17M,-0.87%
23-Jan-15,312.39,308.08,316.93,307.72,4.50M,0.67%
22-Jan-15,310.32,300,312.25,300,5.36M,4.40%
21-Jan-15,297.25,289.64,306,287.26,10.07M,2.70%
20-Jan-15,289.44,292.59,293.36,286.39,3.08M,-0.45%
16-Jan-15,290.74,286.28,290.79,285.25,3.48M,1.32%
15-Jan-15,286.95,294,296,286.81,4.42M,-2.16%
14-Jan-15,293.27,291.93,295.91,286.5,5.54M,-0.50%
13-Jan-15,294.74,297.48,301.5,293.23,4.14M,1.14%
12-Jan-15,291.41,297.56,298.51,289.28,3.42M,-1.86%
9-Jan-15,296.93,301.48,302.87,296.68,2.59M,-1.17%
8-Jan-15,300.46,300.32,303.14,296.11,3.09M,0.68%
7-Jan-15,298.42,297.5,301.28,295.33,2.64M,1.06%
6-Jan-15,295.29,302.24,303,292.38,3.52M,-2.28%
5-Jan-15,302.19,307.01,308.38,300.85,2.77M,-2.05%
2-Jan-15,308.52,312.58,314.75,306.96,2.79M,-0.59%
31-Dec-14,310.35,311.55,312.98,310.01,2.06M,0.02%
30-Dec-14,310.3,309.91,313.94,309.34,2.09M,-0.56%
29-Dec-14,312.04,307.85,314.27,306.58,3.01M,0.95%
26-Dec-14,309.09,305,310.78,303.81,2.89M,2.00%
24-Dec-14,303.03,306.38,307,302.88,1.52M,-1.06%
23-Dec-14,306.29,306.98,307.49,303.25,2.72M,-0.08%
22-Dec-14,306.54,301.94,307.36,301.94,4.00M,2.21%
19-Dec-14,299.9,296.91,301.54,295.52,8.71M,0.73%
